FeatureID,SampleID,MouseID,Treatment,Time_days,Reads,RelAbund
14cef5ce1cc26220f40bcd6adefe3367,MOUSE.H12.Day7,H12,After_Diet,7,0,0
14cef5ce1cc26220f40bcd6adefe3367,MOUSE.H13.Day1,H13,After_Diet,1,227,0.016438554565862844
14cef5ce1cc26220f40bcd6adefe3367,MOUSE.H13.Day3,H13,After_Diet,3,0,0
14cef5ce1cc26220f40bcd6adefe3367,MOUSE.H13.Day7,H13,After_Diet,7,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.G11.Day1,G11,Before_Diet,1,108,0.007818155494425945
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.G12.Day1,G12,Before_Diet,1,208,0.01845935392261271
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.G21.Day1,G21,Before_Diet,1,158,0.01323393919088701
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.H11.Day1,H11,After_Diet,1,168,0.01298500541041892
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.H11.Day3,H11,After_Diet,3,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.H11.Day7,H11,After_Diet,7,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.H12.Day1,H12,After_Diet,1,1155,0.09181969949916527
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.H12.Day3,H12,After_Diet,3,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.H12.Day7,H12,After_Diet,7,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.H13.Day1,H13,After_Diet,1,116,0.008400318632775726
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.H13.Day3,H13,After_Diet,3,0,0
bfb2537fb2c1d66a16022fd3461ce8f0,MOUSE.H13.Day7,H13,After_Diet,7,0,0
8bc527366d9a5fc6a41875a240bd2625,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
8bc527366d9a5fc6a41875a240bd2625,MOUSE.G11.Day3,G11,Before_Diet,3,153,0.011789181692094313
8bc527366d9a5fc6a41875a240bd2625,MOUSE.G11.Day7,G11,Before_Diet,7,241,0.018712632968398167
8bc527366d9a5fc6a41875a240bd2625,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
8bc527366d9a5fc6a41875a240bd2625,MOUSE.G12.Day3,G12,Before_Diet,3,100,0.00916254352208173
8bc527366d9a5fc6a41875a240bd2625,MOUSE.G12.Day7,G12,Before_Diet,7,251,0.024102170155559825
8bc527366d9a5fc6a41875a240bd2625,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
8bc527366d9a5fc6a41875a240bd2625,MOUSE.G21.Day3,G21,Before_Diet,3,155,0.010101010101010102
8bc527366d9a5fc6a41875a240bd2625,MOUSE.G21.Day7,G21,Before_Diet,7,421,0.027075696186249918
8bc527366d9a5fc6a41875a240bd2625,MOUSE.H11.Day1,H11,After_Diet,1,0,0
8bc527366d9a5fc6a41875a240bd2625,MOUSE.H11.Day3,H11,After_Diet,3,86,0.006146369353916523
8bc527366d9a5fc6a41875a240bd2625,MOUSE.H11.Day7,H11,After_Diet,7,104,0.008406078241189783
8bc527366d9a5fc6a41875a240bd2625,MOUSE.H12.Day1,H12,After_Diet,1,6,4.769854519437157e-4
8bc527366d9a5fc6a41875a240bd2625,MOUSE.H12.Day3,H12,After_Diet,3,201,0.014903240157188403
8bc527366d9a5fc6a41875a240bd2625,MOUSE.H12.Day7,H12,After_Diet,7,84,0.006344410876132931
8bc527366d9a5fc6a41875a240bd2625,MOUSE.H13.Day1,H13,After_Diet,1,0,0
8bc527366d9a5fc6a41875a240bd2625,MOUSE.H13.Day3,H13,After_Diet,3,0,0
8bc527366d9a5fc6a41875a240bd2625,MOUSE.H13.Day7,H13,After_Diet,7,55,0.004653917752580809
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.G11.Day3,G11,Before_Diet,3,145,0.011172753891200492
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.G11.Day7,G11,Before_Diet,7,294,0.02282785930584673
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.G12.Day3,G12,Before_Diet,3,91,0.008337914605094374
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.G12.Day7,G12,Before_Diet,7,208,0.01997311311695794
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.G21.Day3,G21,Before_Diet,3,196,0.012772890192245031
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.G21.Day7,G21,Before_Diet,7,211,0.013570004501897229
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.H11.Day1,H11,After_Diet,1,70,0.005410418921007884
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.H11.Day3,H11,After_Diet,3,121,0.008647798742138365
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.H11.Day7,H11,After_Diet,7,103,0.008325250565793727
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.H12.Day1,H12,After_Diet,1,44,0.003497893314253915
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.H12.Day3,H12,After_Diet,3,177,0.013123748795136057
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.H12.Day7,H12,After_Diet,7,0,0
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.H13.Day1,H13,After_Diet,1,84,0.006082989354768629
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.H13.Day3,H13,After_Diet,3,98,0.007545426547582384
301e5dfd3df8e9494226efb9b5f8c095,MOUSE.H13.Day7,H13,After_Diet,7,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.H11.Day1,H11,After_Diet,1,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.H11.Day3,H11,After_Diet,3,67,0.0047884505431675245
09384d9a0343c2636fd77155847fbc33,MOUSE.H11.Day7,H11,After_Diet,7,1533,0.12390882638215325
09384d9a0343c2636fd77155847fbc33,MOUSE.H12.Day1,H12,After_Diet,1,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.H12.Day3,H12,After_Diet,3,18,0.00133461852153926
09384d9a0343c2636fd77155847fbc33,MOUSE.H12.Day7,H12,After_Diet,7,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.H13.Day1,H13,After_Diet,1,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.H13.Day3,H13,After_Diet,3,0,0
09384d9a0343c2636fd77155847fbc33,MOUSE.H13.Day7,H13,After_Diet,7,0,0
54ab75358f45f0a895dea957ad859cdd,MOUSE.G11.Day1,G11,Before_Diet,1,163,0.01179962357029101
54ab75358f45f0a895dea957ad859cdd,MOUSE.G11.Day3,G11,Before_Diet,3,207,0.0159500693481276
54ab75358f45f0a895dea957ad859cdd,MOUSE.G11.Day7,G11,Before_Diet,7,89,0.006910474415715506
54ab75358f45f0a895dea957ad859cdd,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
54ab75358f45f0a895dea957ad859cdd,MOUSE.G12.Day3,G12,Before_Diet,3,25,0.0022906358805204327
54ab75358f45f0a895dea957ad859cdd,MOUSE.G12.Day7,G12,Before_Diet,7,60,0.005761474937584022
54ab75358f45f0a895dea957ad859cdd,MOUSE.G21.Day1,G21,Before_Diet,1,190,0.015914230672585645
54ab75358f45f0a895dea957ad859cdd,MOUSE.G21.Day3,G21,Before_Diet,3,456,0.029716520039100684
54ab75358f45f0a895dea957ad859cdd,MOUSE.G21.Day7,G21,Before_Diet,7,232,0.014920573670332497
54ab75358f45f0a895dea957ad859cdd,MOUSE.H11.Day1,H11,After_Diet,1,47,0.0036327098469624364
54ab75358f45f0a895dea957ad859cdd,MOUSE.H11.Day3,H11,After_Diet,3,122,0.008719268153230417
54ab75358f45f0a895dea957ad859cdd,MOUSE.H11.Day7,H11,After_Diet,7,0,0
54ab75358f45f0a895dea957ad859cdd,MOUSE.H12.Day1,H12,After_Diet,1,0,0
54ab75358f45f0a895dea957ad859cdd,MOUSE.H12.Day3,H12,After_Diet,3,0,0
54ab75358f45f0a895dea957ad859cdd,MOUSE.H12.Day7,H12,After_Diet,7,0,0
54ab75358f45f0a895dea957ad859cdd,MOUSE.H13.Day1,H13,After_Diet,1,0,0
54ab75358f45f0a895dea957ad859cdd,MOUSE.H13.Day3,H13,After_Diet,3,0,0
54ab75358f45f0a895dea957ad859cdd,MOUSE.H13.Day7,H13,After_Diet,7,0,0
d051e46a2ac73aead2b4a876701c9862,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
d051e46a2ac73aead2b4a876701c9862,MOUSE.G11.Day3,G11,Before_Diet,3,198,0.015256588072122053
d051e46a2ac73aead2b4a876701c9862,MOUSE.G11.Day7,G11,Before_Diet,7,177,0.013743303051479153
d051e46a2ac73aead2b4a876701c9862,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
d051e46a2ac73aead2b4a876701c9862,MOUSE.G12.Day3,G12,Before_Diet,3,350,0.032068902327286056
d051e46a2ac73aead2b4a876701c9862,MOUSE.G12.Day7,G12,Before_Diet,7,114,0.01094680238140964
d051e46a2ac73aead2b4a876701c9862,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
d051e46a2ac73aead2b4a876701c9862,MOUSE.G21.Day3,G21,Before_Diet,3,202,0.013163897034864777
d051e46a2ac73aead2b4a876701c9862,MOUSE.G21.Day7,G21,Before_Diet,7,48,0.003087015242137758
d051e46a2ac73aead2b4a876701c9862,MOUSE.H11.Day1,H11,After_Diet,1,0,0
d051e46a2ac73aead2b4a876701c9862,MOUSE.H11.Day3,H11,After_Diet,3,278,0.019868496283590623
d051e46a2ac73aead2b4a876701c9862,MOUSE.H11.Day7,H11,After_Diet,7,131,0.010588425476883285
d051e46a2ac73aead2b4a876701c9862,MOUSE.H12.Day1,H12,After_Diet,1,0,0
d051e46a2ac73aead2b4a876701c9862,MOUSE.H12.Day3,H12,After_Diet,3,0,0
d051e46a2ac73aead2b4a876701c9862,MOUSE.H12.Day7,H12,After_Diet,7,0,0
d051e46a2ac73aead2b4a876701c9862,MOUSE.H13.Day1,H13,After_Diet,1,0,0
d051e46a2ac73aead2b4a876701c9862,MOUSE.H13.Day3,H13,After_Diet,3,42,0.0032337542346781646
d051e46a2ac73aead2b4a876701c9862,MOUSE.H13.Day7,H13,After_Diet,7,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G11.Day1,G11,Before_Diet,1,507,0.036701896626610685
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G12.Day1,G12,Before_Diet,1,449,0.039847355342563014
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G21.Day1,G21,Before_Diet,1,455,0.03811039450540246
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H11.Day1,H11,After_Diet,1,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H11.Day3,H11,After_Diet,3,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H11.Day7,H11,After_Diet,7,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H12.Day1,H12,After_Diet,1,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H12.Day3,H12,After_Diet,3,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H12.Day7,H12,After_Diet,7,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H13.Day1,H13,After_Diet,1,64,0.004634658556014194
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H13.Day3,H13,After_Diet,3,0,0
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H13.Day7,H13,After_Diet,7,0,0
55275c7900d36914bcebfaf9cdd89063,MOUSE.G11.Day1,G11,Before_Diet,1,102,0.007383813522513392
55275c7900d36914bcebfaf9cdd89063,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
55275c7900d36914bcebfaf9cdd89063,MOUSE.G11.Day7,G11,Before_Diet,7,13,0.001009395139374175
55275c7900d36914bcebfaf9cdd89063,MOUSE.G12.Day1,G12,Before_Diet,1,74,0.006567270145544906
55275c7900d36914bcebfaf9cdd89063,MOUSE.G12.Day3,G12,Before_Diet,3,9,8.246289169873557e-4
55275c7900d36914bcebfaf9cdd89063,MOUSE.G12.Day7,G12,Before_Diet,7,26,0.0024966391396197426
55275c7900d36914bcebfaf9cdd89063,MOUSE.G21.Day1,G21,Before_Diet,1,86,0.007203283357065081
55275c7900d36914bcebfaf9cdd89063,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
55275c7900d36914bcebfaf9cdd89063,MOUSE.G21.Day7,G21,Before_Diet,7,40,0.002572512701781465
55275c7900d36914bcebfaf9cdd89063,MOUSE.H11.Day1,H11,After_Diet,1,372,0.028752511980213325
55275c7900d36914bcebfaf9cdd89063,MOUSE.H11.Day3,H11,After_Diet,3,114,0.008147512864493996
55275c7900d36914bcebfaf9cdd89063,MOUSE.H11.Day7,H11,After_Diet,7,52,0.004203039120594891
55275c7900d36914bcebfaf9cdd89063,MOUSE.H12.Day1,H12,After_Diet,1,94,0.007472772080451546
55275c7900d36914bcebfaf9cdd89063,MOUSE.H12.Day3,H12,After_Diet,3,79,0.005857492400088975
55275c7900d36914bcebfaf9cdd89063,MOUSE.H12.Day7,H12,After_Diet,7,63,0.004758308157099698
55275c7900d36914bcebfaf9cdd89063,MOUSE.H13.Day1,H13,After_Diet,1,277,0.020059381562748932
55275c7900d36914bcebfaf9cdd89063,MOUSE.H13.Day3,H13,After_Diet,3,25,0.0019248537111179551
55275c7900d36914bcebfaf9cdd89063,MOUSE.H13.Day7,H13,After_Diet,7,0,0
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G11.Day3,G11,Before_Diet,3,125,0.009631684388965943
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G11.Day7,G11,Before_Diet,7,13,0.001009395139374175
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G12.Day3,G12,Before_Diet,3,197,0.018050210738501007
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H11.Day1,H11,After_Diet,1,0,0
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H11.Day3,H11,After_Diet,3,133,0.009505431675242995
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H11.Day7,H11,After_Diet,7,322,0.026026511477529907
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H12.Day1,H12,After_Diet,1,0,0
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H12.Day3,H12,After_Diet,3,80,0.0059316378735078225
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H12.Day7,H12,After_Diet,7,158,0.011933534743202417
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H13.Day1,H13,After_Diet,1,0,0
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H13.Day3,H13,After_Diet,3,125,0.009624268555589776
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H13.Day7,H13,After_Diet,7,219,0.018531054323912676
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G11.Day1,G11,Before_Diet,1,124,0.008976400752859418
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G12.Day1,G12,Before_Diet,1,115,0.010205892793752218
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G21.Day1,G21,Before_Diet,1,271,0.022698718485635313
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H11.Day1,H11,After_Diet,1,258,0.01994125830885763
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H11.Day3,H11,After_Diet,3,0,0
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H11.Day7,H11,After_Diet,7,0,0
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H12.Day1,H12,After_Diet,1,197,0.015661022338818668
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H12.Day3,H12,After_Diet,3,0,0
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H12.Day7,H12,After_Diet,7,0,0
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H13.Day1,H13,After_Diet,1,385,0.027880367876022882
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H13.Day3,H13,After_Diet,3,0,0
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H13.Day7,H13,After_Diet,7,18,0.001523100355390083
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G11.Day1,G11,Before_Diet,1,354,0.025626176342840597
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G12.Day1,G12,Before_Diet,1,318,0.028221512247071354
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G21.Day1,G21,Before_Diet,1,265,0.02219616383281682
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H11.Day1,H11,After_Diet,1,102,0.007883753284897202
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H11.Day3,H11,After_Diet,3,0,0
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H11.Day7,H11,After_Diet,7,0,0
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H12.Day1,H12,After_Diet,1,144,0.011447650846649178
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H12.Day3,H12,After_Diet,3,0,0
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H12.Day7,H12,After_Diet,7,0,0
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H13.Day1,H13,After_Diet,1,93,0.006734738214208125
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H13.Day3,H13,After_Diet,3,0,0
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H13.Day7,H13,After_Diet,7,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.G11.Day1,G11,Before_Diet,1,204,0.014767627045026785
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.H11.Day1,H11,After_Diet,1,216,0.016695006956252898
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.H11.Day3,H11,After_Diet,3,230,0.016437964551172097
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.H11.Day7,H11,After_Diet,7,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.H12.Day1,H12,After_Diet,1,169,0.013435090229747993
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.H12.Day3,H12,After_Diet,3,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.H12.Day7,H12,After_Diet,7,0,0
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.H13.Day1,H13,After_Diet,1,189,0.013686726048229415
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.H13.Day3,H13,After_Diet,3,268,0.020634431783184477
fc5cb58eed9cdcf6c1e2cf42772b7019,MOUSE.H13.Day7,H13,After_Diet,7,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.G11.Day1,G11,Before_Diet,1,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.G12.Day1,G12,Before_Diet,1,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.G21.Day1,G21,Before_Diet,1,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.H11.Day1,H11,After_Diet,1,70,0.005410418921007884
f040c07cf2351bdd9cf083012765ff7f,MOUSE.H11.Day3,H11,After_Diet,3,118,0.008433390508862207
f040c07cf2351bdd9cf083012765ff7f,MOUSE.H11.Day7,H11,After_Diet,7,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.H12.Day1,H12,After_Diet,1,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.H12.Day3,H12,After_Diet,3,523,0.03877808259805739
f040c07cf2351bdd9cf083012765ff7f,MOUSE.H12.Day7,H12,After_Diet,7,166,0.012537764350453172
f040c07cf2351bdd9cf083012765ff7f,MOUSE.H13.Day1,H13,After_Diet,1,0,0
f040c07cf2351bdd9cf083012765ff7f,MOUSE.H13.Day3,H13,After_Diet,3,234,0.01801663073606406
f040c07cf2351bdd9cf083012765ff7f,MOUSE.H13.Day7,H13,After_Diet,7,73,0.006177018107970892
33ee551620013ba4a59911753681f71f,MOUSE.G11.Day1,G11,Before_Diet,1,425,0.030765889677139134
33ee551620013ba4a59911753681f71f,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
33ee551620013ba4a59911753681f71f,MOUSE.G11.Day7,G11,Before_Diet,7,0,0
33ee551620013ba4a59911753681f71f,MOUSE.G12.Day1,G12,Before_Diet,1,173,0.015353212637557685
33ee551620013ba4a59911753681f71f,MOUSE.G12.Day3,G12,Before_Diet,3,0,0
33ee551620013ba4a59911753681f71f,MOUSE.G12.Day7,G12,Before_Diet,7,0,0
33ee551620013ba4a59911753681f71f,MOUSE.G21.Day1,G21,Before_Diet,1,329,0.027556746796214088
33ee551620013ba4a59911753681f71f,MOUSE.G21.Day3,G21,Before_Diet,3,0,0
33ee551620013ba4a59911753681f71f,MOUSE.G21.Day7,G21,Before_Diet,7,0,0
33ee551620013ba4a59911753681f71f,MOUSE.H11.Day1,H11,After_Diet,1,0,0
33ee551620013ba4a59911753681f71f,MOUSE.H11.Day3,H11,After_Diet,3,0,0
33ee551620013ba4a59911753681f71f,MOUSE.H11.Day7,H11,After_Diet,7,0,0
33ee551620013ba4a59911753681f71f,MOUSE.H12.Day1,H12,After_Diet,1,71,0.005644327848000636
33ee551620013ba4a59911753681f71f,MOUSE.H12.Day3,H12,After_Diet,3,0,0
33ee551620013ba4a59911753681f71f,MOUSE.H12.Day7,H12,After_Diet,7,0,0
33ee551620013ba4a59911753681f71f,MOUSE.H13.Day1,H13,After_Diet,1,163,0.01180389600984865
33ee551620013ba4a59911753681f71f,MOUSE.H13.Day3,H13,After_Diet,3,0,0
33ee551620013ba4a59911753681f71f,MOUSE.H13.Day7,H13,After_Diet,7,0,0
76a383c13259165357ad6b97f3a96f61,MOUSE.G11.Day1,G11,Before_Diet,1,131,0.009483133053424063
76a383c13259165357ad6b97f3a96f61,MOUSE.G11.Day3,G11,Before_Diet,3,0,0
