FeatureID,SampleID,MouseID,Treatment,Time_days,Reads,RelAbund,Kingdom,Phylum,Class,Order,Family,Genus,Species
09384d9a0343c2636fd77155847fbc33,MOUSE.G21.Day1,G21,Before_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
09384d9a0343c2636fd77155847fbc33,MOUSE.G21.Day3,G21,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
09384d9a0343c2636fd77155847fbc33,MOUSE.G21.Day7,G21,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
09384d9a0343c2636fd77155847fbc33,MOUSE.H11.Day1,H11,After_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
09384d9a0343c2636fd77155847fbc33,MOUSE.H11.Day3,H11,After_Diet,3,67,0.0047884505431675245,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
09384d9a0343c2636fd77155847fbc33,MOUSE.H11.Day7,H11,After_Diet,7,1533,0.12390882638215325,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
09384d9a0343c2636fd77155847fbc33,MOUSE.H12.Day1,H12,After_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
09384d9a0343c2636fd77155847fbc33,MOUSE.H12.Day3,H12,After_Diet,3,18,0.00133461852153926,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
09384d9a0343c2636fd77155847fbc33,MOUSE.H12.Day7,H12,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
09384d9a0343c2636fd77155847fbc33,MOUSE.H13.Day1,H13,After_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
09384d9a0343c2636fd77155847fbc33,MOUSE.H13.Day3,H13,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
09384d9a0343c2636fd77155847fbc33,MOUSE.H13.Day7,H13,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.G11.Day1,G11,Before_Diet,1,163,0.01179962357029101,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.G11.Day3,G11,Before_Diet,3,207,0.0159500693481276,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.G11.Day7,G11,Before_Diet,7,89,0.006910474415715506,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.G12.Day1,G12,Before_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.G12.Day3,G12,Before_Diet,3,25,0.0022906358805204327,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.G12.Day7,G12,Before_Diet,7,60,0.005761474937584022,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.G21.Day1,G21,Before_Diet,1,190,0.015914230672585645,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.G21.Day3,G21,Before_Diet,3,456,0.029716520039100684,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.G21.Day7,G21,Before_Diet,7,232,0.014920573670332497,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.H11.Day1,H11,After_Diet,1,47,0.0036327098469624364,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.H11.Day3,H11,After_Diet,3,122,0.008719268153230417,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.H11.Day7,H11,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.H12.Day1,H12,After_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.H12.Day3,H12,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.H12.Day7,H12,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.H13.Day1,H13,After_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.H13.Day3,H13,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
54ab75358f45f0a895dea957ad859cdd,MOUSE.H13.Day7,H13,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
d051e46a2ac73aead2b4a876701c9862,MOUSE.G11.Day1,G11,Before_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.G11.Day3,G11,Before_Diet,3,198,0.015256588072122053,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.G11.Day7,G11,Before_Diet,7,177,0.013743303051479153,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.G12.Day1,G12,Before_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.G12.Day3,G12,Before_Diet,3,350,0.032068902327286056,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.G12.Day7,G12,Before_Diet,7,114,0.01094680238140964,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.G21.Day1,G21,Before_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.G21.Day3,G21,Before_Diet,3,202,0.013163897034864777,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.G21.Day7,G21,Before_Diet,7,48,0.003087015242137758,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.H11.Day1,H11,After_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.H11.Day3,H11,After_Diet,3,278,0.019868496283590623,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.H11.Day7,H11,After_Diet,7,131,0.010588425476883285,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.H12.Day1,H12,After_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.H12.Day3,H12,After_Diet,3,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.H12.Day7,H12,After_Diet,7,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.H13.Day1,H13,After_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.H13.Day3,H13,After_Diet,3,42,0.0032337542346781646,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
d051e46a2ac73aead2b4a876701c9862,MOUSE.H13.Day7,H13,After_Diet,7,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,caccae
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G11.Day1,G11,Before_Diet,1,507,0.036701896626610685,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G11.Day3,G11,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G11.Day7,G11,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G12.Day1,G12,Before_Diet,1,449,0.039847355342563014,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G12.Day3,G12,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G12.Day7,G12,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G21.Day1,G21,Before_Diet,1,455,0.03811039450540246,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G21.Day3,G21,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.G21.Day7,G21,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H11.Day1,H11,After_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H11.Day3,H11,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H11.Day7,H11,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H12.Day1,H12,After_Diet,1,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H12.Day3,H12,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H12.Day7,H12,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H13.Day1,H13,After_Diet,1,64,0.004634658556014194,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H13.Day3,H13,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
fddd1737c5cf542d2c4e2f95ea5778b7,MOUSE.H13.Day7,H13,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,celatum
55275c7900d36914bcebfaf9cdd89063,MOUSE.G11.Day1,G11,Before_Diet,1,102,0.007383813522513392,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.G11.Day3,G11,Before_Diet,3,0,0,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.G11.Day7,G11,Before_Diet,7,13,0.001009395139374175,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.G12.Day1,G12,Before_Diet,1,74,0.006567270145544906,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.G12.Day3,G12,Before_Diet,3,9,8.246289169873557e-4,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.G12.Day7,G12,Before_Diet,7,26,0.0024966391396197426,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.G21.Day1,G21,Before_Diet,1,86,0.007203283357065081,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.G21.Day3,G21,Before_Diet,3,0,0,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.G21.Day7,G21,Before_Diet,7,40,0.002572512701781465,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.H11.Day1,H11,After_Diet,1,372,0.028752511980213325,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.H11.Day3,H11,After_Diet,3,114,0.008147512864493996,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.H11.Day7,H11,After_Diet,7,52,0.004203039120594891,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.H12.Day1,H12,After_Diet,1,94,0.007472772080451546,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.H12.Day3,H12,After_Diet,3,79,0.005857492400088975,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.H12.Day7,H12,After_Diet,7,63,0.004758308157099698,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.H13.Day1,H13,After_Diet,1,277,0.020059381562748932,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.H13.Day3,H13,After_Diet,3,25,0.0019248537111179551,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
55275c7900d36914bcebfaf9cdd89063,MOUSE.H13.Day7,H13,After_Diet,7,0,0,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,ramosum
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G11.Day1,G11,Before_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G11.Day3,G11,Before_Diet,3,125,0.009631684388965943,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G11.Day7,G11,Before_Diet,7,13,0.001009395139374175,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G12.Day1,G12,Before_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G12.Day3,G12,Before_Diet,3,197,0.018050210738501007,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G12.Day7,G12,Before_Diet,7,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G21.Day1,G21,Before_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G21.Day3,G21,Before_Diet,3,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.G21.Day7,G21,Before_Diet,7,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H11.Day1,H11,After_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H11.Day3,H11,After_Diet,3,133,0.009505431675242995,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H11.Day7,H11,After_Diet,7,322,0.026026511477529907,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H12.Day1,H12,After_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H12.Day3,H12,After_Diet,3,80,0.0059316378735078225,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H12.Day7,H12,After_Diet,7,158,0.011933534743202417,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H13.Day1,H13,After_Diet,1,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H13.Day3,H13,After_Diet,3,125,0.009624268555589776,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
8f2ddb8d1729fc35598d70fbcbd1b1af,MOUSE.H13.Day7,H13,After_Diet,7,219,0.018531054323912676,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G11.Day1,G11,Before_Diet,1,124,0.008976400752859418,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G11.Day3,G11,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G11.Day7,G11,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G12.Day1,G12,Before_Diet,1,115,0.010205892793752218,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G12.Day3,G12,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G12.Day7,G12,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G21.Day1,G21,Before_Diet,1,271,0.022698718485635313,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G21.Day3,G21,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.G21.Day7,G21,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H11.Day1,H11,After_Diet,1,258,0.01994125830885763,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H11.Day3,H11,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H11.Day7,H11,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H12.Day1,H12,After_Diet,1,197,0.015661022338818668,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H12.Day3,H12,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H12.Day7,H12,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H13.Day1,H13,After_Diet,1,385,0.027880367876022882,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H13.Day3,H13,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
5cfff44bb08f9f5d10b989ed25420b23,MOUSE.H13.Day7,H13,After_Diet,7,18,0.001523100355390083,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,neonatale
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G11.Day1,G11,Before_Diet,1,354,0.025626176342840597,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G11.Day3,G11,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G11.Day7,G11,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G12.Day1,G12,Before_Diet,1,318,0.028221512247071354,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G12.Day3,G12,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G12.Day7,G12,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G21.Day1,G21,Before_Diet,1,265,0.02219616383281682,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G21.Day3,G21,Before_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.G21.Day7,G21,Before_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H11.Day1,H11,After_Diet,1,102,0.007883753284897202,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H11.Day3,H11,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H11.Day7,H11,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H12.Day1,H12,After_Diet,1,144,0.011447650846649178,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H12.Day3,H12,After_Diet,3,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H12.Day7,H12,After_Diet,7,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
39600c8e8b398a60fd265d148da1dfd4,MOUSE.H13.Day1,H13,After_Diet,1,93,0.006734738214208125,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,paraputrificum
